id,name
1379,Chicane
1380,Chingy
1381,Chiodos
1382,Chromeo
1383,Circa Survive
1384,Cirque Du Soleil
1385,Cky
1386,Clint Mansell
1387,Covenant
1388,Cream
1389,Crystal Castles
1390,Cunninlynguists
1391,Cut Copy
1392,D.H.T.
1393,Da Hool
1394,Dada Life
1395,Daft Punk
1396,Damian Marley
1397,Dane Cook
1398,Danger
1399,Danzel
1400,Danzig
1401,Dario G
1402,Darude
1403,Das Ich
1404,Data
1405,David Banner
1406,David Guetta
1407,David Guetta Vs. The Egg
1408,Days Away
1409,Dean Martin
1410,Death In Vegas
1411,Deep Dish
1412,Def Leppard
1413,Delerium
1414,Dirty South Vs. Evermore
1415,Dj Energy
1416,Dj Jean
1417,Dj Krush
1418,Dj Mehdi
1419,Dj Mystik
1420,Dj Sammy
1421,"Does It Offend You, Yeah?"
1422,Dr. Dre
1423,Drumagick
1424,Dub Syndicate
1425,Duran Duran
1426,Dusty Kid
1427,Eagles
1428,Easy Star All-Stars
1429,Eek-A-Mouse
1430,Eiffel 65
1431,Emanuel
1432,"Emerson, Lake & Palmer"
1433,Emery
1434,Eminem
1435,Enigma
1436,Eric Prydz
1437,Evan Rachel Wood
1438,Everclear
1439,Evol Intent
1440,Faces
1441,Familjen
1442,Feadz
1443,Fear Before The March Of Flames
1444,Fedde Le Grand
1445,Felix Da Housecat
1446,Fergie
1447,Ferry Corsten
1448,Finch
1449,Fleetwood Mac
1450,Flo Rida Ft. T-Pain
1451,Flogging Molly
1452,Fm Static
1453,Foals
1454,Foghat
1455,Fonzerelli
1456,Forever The Sickest Kids
1457,Forgive Durden
1458,Fragma
1459,Freeform Five
1460,Freezepop
1461,From First To Last
1462,From Monument To Masses
1463,Funeral For A Friend
1464,Further Seems Forever
1465,Gabriel & Dresden
1466,Gadjo
1467,Garbage
1468,Gatsbys American Dream
1469,Gentle Touch
1470,George Strait
1471,Gipsy Kings
1472,Global Deejays
1473,Goldfrapp
1474,Goose
1475,Greeley Estates
1476,Green Velvet
1477,Greengender
1478,Groove Armada
1479,Groove Coverage
1480,Gucci Mane
1481,Guns N' Roses
1482,Guttermouth
1483,Gym Class Heroes
1484,Handsome Boy Modeling School
1485,Hawk Nelson
1486,Hawthorne Heights
1487,Head Automatica
1488,Hellogoodbye
1489,Hieroglyphics
1490,Hive
1491,Hot Action Cop
1492,Hot Chip
1493,Hot Rod Circuit
1494,I Can Make A Mess Like Nobody'S Business
1495,Ian Van Dahl
1496,Ice Cube
1497,Iggy Pop
1498,Iio
1499,Ils
1500,Infected Mushroom
1501,Jaffa
1502,James Gang
1503,Jamisonparker
1504,Jedi Mind Tricks
1505,Jes
1506,Jethro Tull
1507,Jibbs
1508,Joakim
1509,Joe Satriani
1510,Johann Sebastian Bach
1511,June
1512,Justice
1513,Justice Vs. Simian
1514,Justus Köhncke
1515,Juvelen
1516,Juvenile
1517,Karen Overton
1518,Kaskade
1519,Kavinsky
1520,Kc And The Sunshine Band
1521,Kevin Rudolf
1522,Kevin Shields
1523,Khia
1524,Kid Sister
1525,Kill Hannah
1526,King Kooba
1527,Kiss
1528,Klaxons
1529,Kleerup
1530,Kmfdm
1531,Kool & The Gang
1532,Kraftwerk
1533,Krazy Baldhead
1534,Kurupt
1535,L.S.G.
1536,Ladytron
1537,Lasgo
1538,Late Night Alumni
1539,Late Of The Pier
1540,Legowelt
1541,Letter Kills
1542,Lil Jon & The East Side Boyz
1543,Lil Wayne
1544,Lindstrøm
1545,Link Wray
1546,Liquid
1547,Living Legends
1548,Liz Phair
1549,Lo Fidelity Allstars
1550,Lo-Fi-Fnk
1551,Looper
1552,Lost Witness
1553,Lou Gramm
1554,Louis Xiv
1555,Luminary
1556,Lupe Fiasco
1557,Lykke Li
1558,Lynyrd Skynyrd
1559,Lyte Funky Ones
1560,M.I.A.
1561,M.O.P.
1562,Mac Dre
1563,Mae
1564,Manfred Mann'S Earth Band
1565,Marcy Playground
1566,Maria Mckee
1567,Maroon
1568,Mastodon
1569,Matchbook Romance
1570,Maxeen
1571,Mc Chris
1572,Megadeth
1573,Mest
1574,Method Man
1575,Metro Area
1576,Metro Station
1577,Mew
1578,Michael Andrews
1579,Michael Gray
1580,Michael Gray Vs. Shelly Poole
1581,Mickey Avalon
1582,Midnight Juggernauts
1583,Midnite
1584,Mike Jones
1585,Milk Inc.
1586,Mims
1587,Minimalistix
1588,Mirah
1589,Misfits
1590,Missing Persons
1591,Modeselektor
1592,Modjo
1593,Mr. Oizo
1594,Mr. Vegas
1595,Mstrkrft
1596,My American Heart
1597,My Bloody Valentine
1598,Mylo
1599,Nappy Roots
1600,Nazareth
1601,Night Ranger
1602,Nightmare Of You
1603,Nikka Costa
1604,Northstar
1605,Number One Gun
1606,O-Zone
1607,Oceanlab
1608,One Day As A Lion
1609,Orgy
1610,Outkast
1611,Outwork
1612,Ozzy Osbourne
1613,P.O.S.
1614,Pacific!
1615,Pakito
1616,Panic! At The Disco
1617,Pantera
1618,Para One
1619,Paramore
1620,Paris Hilton
1621,Passions
1622,Paul Oakenfold
1623,Paul Van Dyk
1624,Paul Wall
1625,Peaches
1626,Peeping Tom
1627,People Under The Stairs
1628,Petter
1629,Playgroup
1630,Poison The Well
1631,Queen
1632,Quiet Riot
1633,Rahzel
1634,Rainbow
1635,Ram Jam
1636,Ratatat
1637,Ravi Shankar
1638,Redman
1639,Ricky Nelson
1640,Robbie Rivera
1641,Robert Plant
1642,Robyn
1643,Roger Sanchez
1644,Rosemary Clooney
1645,Rufio
1646,Rush
1647,Sander Kleinenberg
1648,Sasha
1649,Say Anything
1650,Scary Kids Scaring Kids
1651,Scenario Rock
1652,Scooter
1653,Scorpions
1654,Sean Paul
1655,Sebastian
1656,Senses Fail
1657,September
1658,Set Your Goals
1659,Shaggy
1660,Shakira
1661,Sharam
1662,Shaun Baker
1663,Sherwood
1664,Shiny Toy Guns
1665,Shpongle
1666,Simian Mobile Disco
1667,Smash Mouth
1668,Sneaker Pimps
1669,Solarstone
1670,Soledad Brothers
1671,Soulja Boy Tell 'Em
1672,Souls Of Mischief
1673,Soulwax
1674,Stone Temple Pilots
1675,Storm
1676,Stroke 9
1677,Stunt
1678,Sugar Ray
1679,Sugarcult
1680,Sunny Day Real Estate
1681,Sunrise Avenue
1682,Super8 & Tab
1683,Supertramp
1684,Surkin
1685,Suzanne Palmer
1686,T.I.
1687,Taxi Doll
1688,Ted Nugent
1689,Teenage Bad Girl
1690,Ten Years After
1691,Tepr
1692,Terror
1693,The Animals
1694,The Audition
1695,The Avalanches
1696,The Black Eyed Peas
1697,The Black Ghosts
1698,The Bloody Beetroots
1699,The Briggs
1700,The Deadly Snakes
1701,The Detroit Cobras
1702,The Devil Wears Prada
1703,The Dirtbombs
1704,The Embassy
1705,The Game
1706,The Good Life
1707,The Gories
1708,The Grouch
1709,The Grouch & Eligh
1710,The Guess Who
1711,The Horrorist
1712,The Jimi Hendrix Experience
1713,The Juliana Theory
1714,The Like
1715,The Lively Ones
1716,The Maine
1717,The Marshall Tucker Band
1718,The Moody Blues
1719,The Panic Division
1720,The Presets
1721,The Raconteurs
1722,The Rapture
1723,The Red Jumpsuit Apparatus
1724,The Secret Handshake
1725,The Seven Laws Of Woo
1726,The Sound Of Animals Fighting
1727,The Spill Canvas
1728,The Starting Line
1729,The Statler Brothers
1730,The Toxic Avenger
1731,The Used
1732,Thin Lizzy
1733,Three 6 Mafia
1734,Thunderball
1735,Tiesto Feat. Maxi Jazz
1736,Till West & Dj Delicious
1737,Tilt
1738,"Timbaland; Nelly Furtado, Justin Timberlake"
1739,Tiësto
1740,Tool
1741,Total Science
1742,Traffic
1743,Trick Daddy
1744,Tsunami Bomb
1745,Twista
1746,Télépopmusik
1747,Uffie
1748,Umbrellas
1749,Underoath
1750,Unkle
1751,Unwritten Law
1752,Urge Overkill
1753,Vengaboys
1754,Vicarious Bliss
1755,Vitalic
1756,Way Out West
1757,Wighnomy Brothers
1758,Wink
1759,Winterpills
1760,Wu-Tang Clan
1761,Yelle
1762,Ying Yang Twins
1763,Yoshimoto
1764,Young Jeezy
1765,Yuksek
1766,Zeigeist
1767,Zongamin
1768,Étienne De Crécy
1769,Δέσποινα Βανδή
1770,Академический Ансамбль Песни И Пляски Российской Армии
1771,大沢伸一
1772,!!!
1773,12 Rounds
1774,16 Horsepower
1775,22-20S
1776,A Fine Frenzy
1777,A Flock Of Seagulls
1778,A Perfect Circle
1779,A Place To Bury Strangers
1780,A Smile And A Ribbon
1781,A-Ha
1782,Adam Faith
1783,Adele
1784,Adult.
1785,Afterhours
1786,Aimee Mann
1787,Air France
1788,Akeboshi
1789,Akira Yamaoka
1790,Al Di Meola
1791,Alan Braxe
1792,Alela Diane
1793,Alesana
1794,Alexz Johnson
1795,All Girl Summer Fun Band
1796,Alphawezen
1797,Alpinestars
1798,Altan
1799,Alu
1800,Amadou & Mariam
1801,Amanda Palmer
1802,Amen Corner
1803,American Music Club
1804,Ana Gabriel
1805,Anastacia
1806,Anathema
1807,Anavan
1808,Andrea Guerra
1809,Andrew Bird'S Bowl Of Fire
1810,Angel Dust
1811,Angelo Badalamenti
1812,Angra
1813,Angélique Kidjo
1814,Anna Inspi Nana
1815,Anna Tsuchiya Inspi' Nana(Black Stones)
1816,Anni Rossi
1817,Annie
1818,Annuals
1819,Anouar Brahem
1820,Antique
1821,Apocalyptica
1822,Apollo 440
1823,Apostle Of Hustle
1824,Apparat
1825,April March
1826,Aqualung
1827,Archer Prewitt
1828,Archive
1829,Arno
1830,Arrah And The Ferns
1831,Art Garfunkel
1832,Asobi Seksu
1833,Atlas Sound
1834,Attack In Black
1835,Au Revoir Simone
1836,Ayreon
1837,Azam Ali
1838,Aztec Camera
1839,Azure Ray
1840,B.B. King
1841,Babybird
1842,Bachman-Turner Overdrive
1843,Bang Gang
1844,Barenaked Ladies
1845,Barry Adamson
1846,Barış Manço
1847,Basia Bulat
1848,Bat For Lashes
1849,Bauhaus
1850,Baxter
1851,Beady Belle
1852,Bears
1853,Beat Happening
1854,Bee Gees
1855,Bel Canto
1856,Ben E. King
1857,Ben Onono
1858,Beth Gibbons & Rustin Man
1859,Beth Orton
1860,Bill Callahan
1861,Billy Idol
1862,Bishop Allen
1863,Bitch And Animal
1864,Black Box Recorder
1865,Black Kids
1866,Black Tape For A Blue Girl
1867,Blackalicious
1868,Blackmore'S Night
1869,Blind Guardian
1870,Blonde Redhead
1871,Blondie
1872,Blood Red Shoes
1873,"Blood, Sweat & Tears"
1874,Blue Man Group
1875,Blue States
1876,Bobby Darin
1877,Bobby Vee
1878,Bobby Vinton
1879,Booka Shade
1880,Booth And The Bad Angel
1881,Boy George
1882,Boy Kill Boy
1883,Brainstorm
1884,Brandi Carlile
1885,Brazilian Girls
1886,Brazzaville
1887,Brenda Holloway
1888,Brendan Perry
1889,Brett Anderson
1890,Britney Spears
1891,Broadcast
1892,Buckethead
1893,Buffalo Daughter
1894,Buffalo Springfield
1895,Butterfly Boucher
1896,Béla Bartók
1897,Bôa
1898,Caetano Veloso
1899,Calla
1900,Camel
1901,Camille
1902,Camille Jones
1903,Camouflage
1904,Can
1905,Candie Payne
1906,Candlebox
1907,Cansei De Ser Sexy
1908,Capercaillie
1909,Carina Round
1910,Carissa'S Wierd
1911,Carly Simon
1912,Carmen Mcrae
1913,Caroline
1914,Casiotone For The Painfully Alone
1915,Cassandra Wilson
1916,Castanets
1917,Catatonia
1918,Celebration
1919,Celestial
1920,Cem Karaca
1921,Chad Vangaalen
1922,Champion Kickboxer
1923,Chandeen
1924,Charles Aznavour
1925,Charlie Rich
1926,Charlotte Gainsbourg
1927,Charlotte Hatherley
1928,Cheap Trick
1929,Cher
1930,Chick Corea Elektric Band
1931,Chikinki
1932,Chin Up Chin Up
1933,Chris Farlowe
1934,Chubby Checker
1935,Cilla Black
1936,Cinema Strange
1937,Cinerama
1938,Clannad
1939,Client
1940,Clifford Brown & Max Roach
1941,Clinic
1942,Clogs
1943,Clor
1944,Cloud Cult
1945,Club 8
1946,Cmx
1947,Cocorosie
1948,Cocteau Twins
1949,Colin Blunstone
1950,Conjure One
1951,Connie Francis
1952,Constantines
1953,Controller.Controller
1954,Coolio
1955,Cowboy Junkies
1956,Crooked Fingers
1957,Crowded House
1958,Crustation
1959,Dadafon
1960,Damien Jurado
1961,Daniel Lanois
1962,Daniel Licht
1963,Danielson
1964,Dargaard
1965,Darkel
1966,Darren Hanlon
1967,Dat Politics
1968,Datarock
1969,Daughter Darling
1970,David & The Citizens
1971,David Byrne
1972,David Gilmour
1973,Dawn Landes
1974,Days
1975,Dead Can Dance
1976,Dead Moon
1977,Death In June
1978,Deerhunter
1979,Del Amitri
1980,Delays
1981,Delroy Wilson
1982,Denali
1983,Dengue Fever
1984,Depeche Mode
1985,Destroyer
1986,Deus
1987,Devics
1988,Devotchka
1989,Dhafer Youssef
1990,Digitonal
1991,Dinah Washington
1992,Dire Straits
1993,Dirty On Purpose
1994,Disturbed
1995,Dj Shadow
1996,Dodgy
1997,Dog Day
1998,Dominik Eulberg
1999,Don Mclean
2000,Donna Summer
2001,Dot Allison
2002,Doveman
2003,Dragonette
2004,Dream Theater
2005,Drowning Pool
2006,Duffy
2007,Dungen
2008,Echo & The Bunnymen
2009,Edvard Grieg
2010,Eisley
2011,El Perro Del Mar
2012,El Presidente
2013,Elastica
2014,Electrelane
2015,Electric Six
2016,Elisa
2017,Ellen Allien & Apparat
2018,Elliot Goldenthal
2019,Elsiane
2020,Elysian Fields
2021,Emilie Autumn
2022,Emily Haines
2023,Emily Haines & The Soft Skeleton
2024,Emilíana Torrini
2025,Ephemera
2026,Erik Truffaz
2027,Erlend Øye
2028,Eskobar
2029,Espers
2030,Esthero
2031,Eternal Tears Of Sorrow
2032,Eumir Deodato
2033,Eurythmics
2034,Explosions In The Sky
2035,Ezginin Günlüğü
2036,Faithless
2037,Fields
2038,Fight Like Apes
2039,Final Fantasy
2040,Fireflies
2041,Fischerspooner
2042,Five O'Clock Heroes
2043,Flight Of The Conchords
2044,Flowers From The Man Who Shot Your Cousin
2045,Fountains Of Wayne
2046,Four Tops
2047,France Gall
2048,Frank The Baptist
2049,Franz Schubert
2050,Françoiz Breut
2051,Frederick Loewe
2052,French Kicks
2053,Frida Hyvönen
2054,Fuck Buttons
2055,Fugazi
2056,Fujiya & Miyagi
2057,G-Unit
2058,Gabriella Cilmi
2059,Gaelic Storm
2060,Gang Gang Dance
2061,Garou
2062,Gene
2063,Genesis
2064,Georg Philipp Telemann
2065,George Michael
2066,Ghinzu
2067,Ghostface Killah
2068,Ghostface Killah & Amy Winehouse
2069,Ghosts
2070,Giant Drag
2071,Girl Talk
2072,Glasvegas
2073,Glen Hansard
2074,Glen Hansard & Markéta Irglová
2075,Global Communication
2076,Gob
2077,Godspeed You! Black Emperor
2078,Golden Boy With Miss Kittin
2079,Goodbooks
2080,Goon Moon
2081,Gossip
2082,Gotan Project
2083,Grace Jones
2084,Graham Coxon
2085,Grand National
2086,Great Lake Swimmers
2087,Great Northern
2088,Green Carnation
2089,Green On Red
2090,Greyboy
2091,Grinderman
2092,Guano Apes
2093,Hadouken!
2094,Hallucinogen
2095,Halou
2096,Hannah Fury
2097,Hanne Hukkelberg
2098,Hans-Joachim Roedelius
2099,Harry Nilsson
2100,Hawksley Workman
2101,Headlights
2102,Health
2103,Heartsrevolution
2104,Helldorado
2105,"Hello, Blue Roses"
2106,Her Space Holiday
2107,Hercules And Love Affair
2108,Herman Düne
2109,Herman'S Hermits
2110,High Places
2111,Him
2112,Holly Golightly
2113,Honey Is Cool
2114,Hooverphonic
2115,Howling Bells
2116,Human Television
2117,Hungry Lucy
2118,Husky Rescue
2119,Hümeyra
2120,I'M From Barcelona
2121,Iamx
2122,Ian Pooley
2123,Iced Earth
2124,Ilya
2125,Ima Robot.
2126,Immaculate Machine
2127,In Flames
2128,In The Nursery
2129,Inara George
2130,Indigo Girls
2131,Inspiral Carpets
2132,Institute
2133,Irfan
2134,Iron & Wine And Calexico
2135,Iron Maiden
2136,Irving
2137,Isis
2138,Isobel Campbell
2139,Isobel Campbell & Mark Lanegan
2140,J Dilla
2141,Jacob Miller
2142,James
2143,Jane Birkin
2144,Jarvis Cocker
2145,Jarvis Cocker & Kid Loco
2146,Jason Collett
2147,Jay Reatard
2148,Jay-Jay Johanson
2149,Jay-Z
2150,Jaymay
2151,Jenny Lewis
2152,Jenny Wilson
2153,Jens Lekman
2154,Jill Sobule
2155,Jill Tracy
2156,Jim Croce
2157,Joan As Police Woman
2158,Joan Baez
2159,Joanna Newsom
2160,John Barry
2161,John Murphy
2162,Jonathan Richman
2163,Joy Zipper
2164,Julie Andrews
2165,Julie Delpy
2166,Julie Doiron
2167,Junior Senior
2168,Kaffe Matthews
2169,Kaki King
2170,Kamelot
2171,Kari Rueslåtten
2172,Kat Deluna
2173,Kate Bush
2174,Kathryn Williams
2175,Keely Smith
2176,Keren Ann
2177,Kgb
2178,Kid Loco
2179,Killing Joke
2180,Kim Wilde
2181,King Crimson
2182,Kinnie Starr
2183,Kol Simcha
2184,Konami
2185,Kuryakin
2186,Kwan
2187,Kwoon
2188,L.P.
2189,Laakso
2190,Labradford
2191,Lacuna Coil
2192,Lady Sovereign
2193,Lambchop
2194,Lampshade
2195,Land Of Talk
2196,Laura Marling
2197,Laura Veirs
2198,Le Tigre
2199,Lemon Jelly
2200,Lenny Kravitz
2201,Leonard Cohen
2202,Les Savy Fav
2203,Lesley Gore
2204,Lfo
2205,Lhasa
2206,Lightning Bolt
2207,Lila Downs
2208,Lily Allen
2209,Limp Bizkit
2210,Linda Perry
2211,Linus Of Hollywood
2212,Lisa Ekdahl
2213,Lisa Germano
2214,Little Birdy
2215,Little Boots
2216,Little Dragon
2217,Little Man Tate
2218,Lonely Drifter Karen
2219,Louis Armstrong
2220,Lovage
2221,Love Of Diagrams
2222,Love Spirals Downwards
2223,Loveninjas
2224,Lucky Soul
2225,Lupen Crook
2226,Lush
2227,M. Ward
2228,M83
2229,Mad Season
2230,Madrugada
2231,Magneta Lane
2232,Maia Hirasawa
2233,Malajube
2234,Malcolm Middleton
2235,Man Man
2236,Mandalay
2237,Mandy Moore
2238,Maps
2239,Mara Carlyle
2240,Marc Anthony
2241,Marcos Valle
2242,Margot & The Nuclear So And So'S
2243,Marianne Faithfull
2244,Marilyn Manson
2245,Mark Ronson
2246,Markéta Irglová
2247,Marlango
2248,Marlene Dietrich
2249,Martha Wainwright
2250,Martina Topley-Bird
2251,Mary Lou Lord
2252,Mates Of State
2253,Matt Elliott
2254,"Meanwhile, Back In Communist Russia..."
2255,Meligrove Band
2256,Melissa Etheridge
2257,Melody Gardot
2258,Memphis Bleek
2259,Mendetz
2260,Menomena
2261,Mercury Rev
2262,Meredith Monk
2263,Messer Chups
2264,Metallica
2265,Mf Doom
2266,Mia Doi Todd
2267,Micah P. Hinson
2268,Micatone
2269,Michael Schenker
2270,Midlake
2271,Miles Davis
2272,Mindless Self Indulgence
2273,Miss Kittin
2274,Miss Li
2275,Missy Higgins
2276,Misty'S Big Adventure
2277,Mixel Pixel
2278,Mogwai
2279,Mohair
2280,Mondo Grosso
2281,Mono
2282,Monster Movie
2283,Moodorama
2284,Moondog
2285,Moonspell
2286,Morcheeba
2287,Morphine
2288,Moving Units
2289,Ms. John Soda
2290,Museum
2291,My Brightest Diamond
2292,My Dad Is Dead
2293,My Favorite
2294,My Little Airport
2295,My Morning Jacket
2296,My Teenage Stride
2297,Mylène Farmer
2298,Myslovitz
2299,Mägo De Oz
2300,Mötley Crüe
2301,Múm
2302,Münir Nurettin Selçuk
2303,Natacha Atlas
2304,Natalie Merchant
2305,Natalie Portman'S Shaved Head
2306,Negativland
2307,Nellie Mckay
2308,Neon Neon
2309,New Order
2310,New Young Pony Club
2311,Nick Cave & The Bad Seeds
2312,Nicola Hitchcock
2313,Nightmares On Wax
2314,Nil Karaibrahimgil
2315,Nina Nastasia
2316,Nina Simone
2317,Noir Désir
2318,Nouvelle Vague
2319,Nurse With Wound
2320,Ocean Colour Scene
2321,Oh No Oh My
2322,Ohbijou
2323,Oi Va Voi
2324,Olivia Inspi' Reira (Trapnest)
2325,Omara Portuondo
2326,Onerepublic
2327,Operator Please
2328,Opeth
2329,Ordo Rosarius Equilibrio
2330,Orphaned Land
2331,Out Hud
2332,Pain Of Salvation
2333,Pamela
2334,Panda Bear
2335,Paris Combo
2336,Party Ben
2337,Passion Pit
2338,Pati Yang
2339,Patricia Kaas
2340,Patrick Wolf
2341,Patsy Cline
2342,Patti Page
2343,Patti Smith
2344,Paul Weller
2345,Paul Young
2346,Pearl Jam
2347,Pere Ubu
2348,Perry Como
2349,Phones
2350,Piano Magic
2351,Ping Pong Bitches
2352,Pink Martini
2353,Pj Harvey
2354,Plastilina Mosh
2355,Poe
2356,Poni Hoax
2357,Popular Workshop
2358,Pram
2359,Prefab Sprout
2360,Pretty Balanced
2361,Primal Scream
2362,Princess Erika
2363,Priscilla Ahn
2364,Professor Murder
2365,Prototypes
2366,Psapp
2367,Pulp
2368,Puressence
2369,Q And Not U
2370,Ra Ra Riot
2371,Radio 4
2372,Raekwon
2373,Raffaella Carrà
2374,Ralph Myerz And The Jack Herren Band
2375,Rammstein
2376,Rebekah Del Rio
2377,Red Elvises
2378,Remi Nicole
2379,Renaissance
2380,Replikas
2381,Rex The Dog
2382,Rhapsody Of Fire
2383,Riot In Belgium
2384,Riverside
2385,Robert Pollard
2386,Robert Wyatt
2387,Roberta Flack
2388,Robin Thicke
2389,Robots In Disguise
2390,Rock Plaza Central
2391,Rosie Thomas
2392,Rozz Williams
2393,Róisín Murphy
2394,Sainkho Namtchylak
2395,Sam Phillips
2396,Santogold
2397,Sara Lov
2398,Sara Tavares
2399,Sarah Blasko
2400,Sarah Slean
2401,Saturday Looks Good To Me
